Date,Open,High,Low,Close,Adj Close,Volume
2018-04-10,244.500000,249.000000,243.500000,245.500000,236.867035,25156994
2018-04-11,246.500000,248.500000,246.500000,248.000000,239.279114,21607935
2018-04-12,248.500000,248.500000,244.000000,245.000000,236.384613,20409657
2018-04-13,246.000000,246.000000,244.000000,244.500000,235.902191,19742548
2018-04-16,243.000000,244.000000,242.000000,243.500000,234.937363,18350139
2018-04-17,243.000000,243.500000,237.500000,238.000000,229.630768,42756389
2018-04-18,239.500000,241.500000,236.500000,238.000000,229.630768,42500048
2018-04-19,242.000000,244.500000,241.000000,244.500000,235.902191,31901989
2018-04-20,228.000000,231.500000,228.000000,229.000000,220.947250,128452087
2018-04-23,226.500000,227.500000,225.000000,226.500000,218.535172,71009975
2018-04-24,225.000000,227.500000,225.000000,227.000000,219.017578,40967892
2018-04-25,225.500000,226.000000,224.000000,225.000000,217.087906,46771110
2018-04-26,225.000000,225.500000,221.000000,222.000000,214.193405,48023557
2018-04-27,225.000000,225.500000,221.000000,223.500000,215.640656,34174459
2018-04-30,224.500000,228.000000,222.500000,227.000000,219.017578,28500789
2018-05-02,227.000000,227.500000,222.500000,223.000000,215.158249,38167942
2018-05-03,221.000000,222.500000,220.000000,220.500000,212.746155,31690731
2018-05-04,221.000000,224.000000,220.500000,223.000000,215.158249,27208722
2018-05-07,225.000000,225.500000,221.500000,223.500000,215.640656,23268759
2018-05-08,224.000000,228.500000,223.500000,228.000000,219.982422,40324763
2018-05-09,228.500000,232.000000,228.500000,229.500000,221.429672,33778934
2018-05-10,231.000000,231.500000,229.000000,229.500000,221.429672,27530377
2018-05-11,232.000000,234.000000,230.500000,233.000000,224.806595,30693910
2018-05-14,234.500000,234.500000,232.500000,233.000000,224.806595,19921437
2018-05-15,233.500000,234.000000,229.500000,230.500000,222.394501,23771769
2018-05-16,229.500000,230.500000,228.500000,230.500000,222.394501,14409556
2018-05-17,231.000000,231.500000,226.500000,226.500000,218.535172,26852737
2018-05-18,225.500000,227.500000,223.500000,223.500000,215.640656,27664541
2018-05-21,225.000000,230.000000,225.000000,229.000000,220.947250,16127815
2018-05-22,230.000000,233.500000,229.000000,229.000000,220.947250,22355097
2018-05-23,231.500000,231.500000,228.500000,228.500000,220.464828,23062899
2018-05-24,229.500000,230.000000,228.500000,229.000000,220.947250,12996610
2018-05-25,228.500000,229.500000,228.000000,228.500000,220.464828,15971294
2018-05-28,229.500000,230.000000,226.500000,227.000000,219.017578,16373270
2018-05-29,226.500000,226.500000,223.500000,225.000000,217.087906,23764776
2018-05-30,224.000000,224.000000,220.500000,221.000000,213.228577,49163788
2018-05-31,221.500000,224.000000,220.500000,224.000000,216.123077,96069458
2018-06-01,224.500000,226.500000,224.000000,224.000000,216.123077,27617994
2018-06-04,227.500000,229.000000,227.000000,229.000000,220.947250,25959480
2018-06-05,230.000000,230.000000,226.500000,229.000000,220.947250,26534884
2018-06-06,229.000000,230.000000,227.000000,230.000000,221.912094,24767441
2018-06-07,231.000000,231.500000,228.000000,230.000000,221.912094,24958266
2018-06-08,229.000000,229.000000,226.000000,227.000000,219.017578,23548851
2018-06-11,226.500000,227.000000,225.000000,226.000000,218.052750,21696933
2018-06-12,225.000000,229.000000,224.000000,229.000000,220.947250,29501260
2018-06-13,229.000000,232.000000,228.000000,232.000000,223.841766,28944970
2018-06-14,230.000000,230.000000,226.500000,226.500000,218.535172,33408041
2018-06-15,225.000000,231.000000,224.000000,231.000000,222.876923,48059679
2018-06-19,225.500000,226.000000,224.000000,225.000000,217.087906,56889624
2018-06-20,224.500000,227.500000,223.500000,226.000000,218.052750,40708701
2018-06-21,227.500000,228.000000,226.000000,226.500000,218.535172,31242557
2018-06-22,224.500000,227.500000,224.000000,227.500000,219.500000,43581409
2018-06-25,220.000000,220.500000,218.000000,218.000000,218.000000,45025211
2018-06-26,215.500000,216.000000,212.500000,214.500000,214.500000,38446346
2018-06-27,216.000000,216.000000,212.500000,213.000000,213.000000,39888414
2018-06-28,211.000000,214.500000,210.000000,212.000000,212.000000,37940780
2018-06-29,212.000000,217.000000,212.000000,216.500000,216.500000,34313680
2018-07-02,218.500000,219.000000,214.000000,214.000000,214.000000,32449442
2018-07-03,215.500000,218.000000,213.500000,214.500000,214.500000,28323220
2018-07-04,217.000000,217.500000,215.500000,216.000000,216.000000,15212295
2018-07-05,214.000000,215.000000,213.000000,214.500000,214.500000,18225416
2018-07-06,217.500000,217.500000,215.000000,217.000000,217.000000,29033762
2018-07-09,219.500000,223.000000,218.500000,221.500000,221.500000,38734793
2018-07-10,223.000000,224.000000,222.000000,222.000000,222.000000,20118957
2018-07-11,220.000000,220.000000,218.000000,220.000000,220.000000,19854690
2018-07-12,218.000000,222.000000,218.000000,220.500000,220.500000,23666051
2018-07-13,222.500000,224.500000,222.500000,224.500000,224.500000,29716311
2018-07-16,224.500000,225.000000,223.500000,223.500000,223.500000,15819254
2018-07-17,222.500000,223.500000,221.000000,221.500000,221.500000,21548436
2018-07-18,223.000000,224.000000,222.000000,223.000000,223.000000,39898658
2018-07-19,225.500000,227.000000,224.500000,224.500000,224.500000,39661216
2018-07-20,235.000000,237.500000,233.000000,237.500000,237.500000,97969023
2018-07-23,239.000000,245.000000,238.500000,241.000000,241.000000,52256877
2018-07-24,240.000000,241.500000,238.500000,241.000000,241.000000,27239267
2018-07-25,239.000000,241.000000,239.000000,240.500000,240.500000,20962512
2018-07-26,241.000000,242.500000,239.500000,241.000000,241.000000,30606388
2018-07-27,242.000000,244.500000,241.000000,244.500000,244.500000,27129646
2018-07-30,244.500000,245.500000,244.000000,245.500000,245.500000,22788730
2018-07-31,243.500000,246.000000,242.000000,246.000000,246.000000,27059442
2018-08-01,247.000000,248.000000,246.500000,248.000000,248.000000,29136161
2018-08-02,249.000000,249.500000,243.500000,244.500000,244.500000,22402110
2018-08-03,246.000000,248.000000,245.000000,247.000000,247.000000,24719097
2018-08-06,245.000000,247.000000,244.000000,245.500000,245.500000,22364568
2018-08-07,245.000000,245.500000,241.500000,241.500000,241.500000,23992418
2018-08-08,245.000000,247.500000,244.500000,247.500000,247.500000,24382432
2018-08-09,247.000000,248.000000,246.000000,247.000000,247.000000,15128655
2018-08-10,246.500000,247.000000,244.500000,245.000000,245.000000,15890492
2018-08-13,241.500000,243.000000,239.000000,240.500000,240.500000,17881194
2018-08-14,245.000000,245.000000,242.500000,243.500000,243.500000,17358913
2018-08-15,244.500000,244.500000,239.500000,241.500000,241.500000,18473321
2018-08-16,238.000000,241.500000,238.000000,239.000000,239.000000,19155966
2018-08-17,239.500000,241.000000,239.000000,239.500000,239.500000,18324474
2018-08-20,239.500000,240.000000,238.000000,239.500000,239.500000,16933437
2018-08-21,239.000000,241.000000,238.500000,241.000000,241.000000,12014127
2018-08-22,241.500000,242.500000,240.500000,242.000000,242.000000,12614240
2018-08-23,243.000000,244.500000,243.000000,244.500000,244.500000,14839240
2018-08-24,245.500000,246.000000,243.000000,243.500000,243.500000,14355943
2018-08-27,246.000000,246.500000,244.500000,245.000000,245.000000,15152299
2018-08-28,248.500000,250.000000,248.000000,249.500000,249.500000,36792531
2018-08-29,253.500000,259.000000,253.500000,259.000000,259.000000,56993182
2018-08-30,264.500000,268.000000,262.500000,263.500000,263.500000,48957808
2018-08-31,257.500000,259.000000,254.000000,256.000000,256.000000,69069506
2018-09-03,259.000000,260.000000,256.500000,257.000000,257.000000,26720905
2018-09-04,258.500000,259.500000,255.500000,257.500000,257.500000,34304615
2018-09-05,260.000000,264.500000,259.000000,264.000000,264.000000,44864459
2018-09-06,268.000000,268.000000,261.000000,261.000000,261.000000,35698488
2018-09-07,263.000000,264.000000,260.500000,264.000000,264.000000,38663728
2018-09-10,266.500000,266.500000,262.500000,264.500000,264.500000,41659795
2018-09-11,263.000000,263.500000,258.000000,260.000000,260.000000,34350276
2018-09-12,261.000000,262.000000,258.000000,260.500000,260.500000,37885965
2018-09-13,260.000000,260.000000,253.500000,255.000000,255.000000,37576180
2018-09-14,257.000000,261.500000,257.000000,261.000000,261.000000,37903219
2018-09-17,262.500000,262.500000,257.000000,258.000000,258.000000,24765758
2018-09-18,256.500000,257.000000,254.000000,254.500000,254.500000,33960152
2018-09-19,258.000000,260.000000,257.000000,258.000000,258.000000,59227711
2018-09-20,261.500000,261.500000,257.500000,260.000000,260.000000,29649071
2018-09-21,261.500000,261.500000,258.000000,261.500000,261.500000,35012974
2018-09-25,261.500000,264.000000,260.500000,263.500000,263.500000,24397062
2018-09-26,263.000000,263.500000,261.000000,263.500000,263.500000,24859115
2018-09-27,264.000000,266.000000,262.000000,265.000000,265.000000,38495371
2018-09-28,266.000000,266.000000,260.000000,262.500000,262.500000,39626486
2018-10-01,262.000000,264.000000,261.000000,263.000000,263.000000,22254380
2018-10-02,262.000000,263.000000,257.000000,257.500000,257.500000,38391491
2018-10-03,257.500000,260.000000,257.000000,260.000000,260.000000,25228536
2018-10-04,257.000000,257.500000,254.000000,254.000000,254.000000,36408727
2018-10-05,250.000000,253.000000,248.500000,250.000000,250.000000,40204660
2018-10-08,245.500000,246.500000,241.000000,243.500000,243.500000,50876958
2018-10-09,243.500000,245.000000,242.000000,244.000000,244.000000,28905345
2018-10-11,233.500000,233.500000,227.000000,227.500000,227.500000,94589657
2018-10-12,231.000000,237.000000,229.000000,237.000000,237.000000,47175769
2018-10-15,234.000000,234.000000,230.500000,230.500000,230.500000,42168280
2018-10-16,229.500000,237.000000,229.000000,237.000000,237.000000,37818077
2018-10-17,241.500000,243.000000,238.000000,238.500000,238.500000,42494858
2018-10-18,238.000000,239.000000,235.500000,236.500000,236.500000,25676430
2018-10-19,231.000000,236.500000,230.000000,236.000000,236.000000,28358460
2018-10-22,232.500000,238.000000,231.500000,237.000000,237.000000,29275777
2018-10-23,232.000000,234.000000,230.000000,230.000000,230.000000,32827745
2018-10-24,230.000000,231.000000,227.000000,229.500000,229.500000,44321950
2018-10-25,220.500000,222.000000,219.500000,219.500000,219.500000,75524118
2018-10-26,223.000000,224.000000,217.000000,221.000000,221.000000,38439644
2018-10-29,223.000000,224.000000,221.000000,222.500000,222.500000,18463792
2018-10-30,221.000000,225.000000,220.500000,223.000000,223.000000,28877931
2018-10-31,228.000000,234.000000,228.000000,234.000000,234.000000,57283201
2018-11-01,236.000000,237.000000,233.000000,235.500000,235.500000,41974797
2018-11-02,236.500000,236.500000,233.500000,236.500000,236.500000,30722361
2018-11-05,233.000000,235.500000,232.000000,235.000000,235.000000,25452065
2018-11-06,234.000000,235.500000,232.500000,234.500000,234.500000,30468176
2018-11-07,233.000000,236.000000,232.500000,234.000000,234.000000,34424652
2018-11-08,237.500000,237.500000,236.000000,236.500000,236.500000,24739146
2018-11-09,234.500000,234.500000,231.000000,231.000000,231.000000,23219081
2018-11-12,230.000000,234.500000,230.000000,231.500000,231.500000,23228445
2018-11-13,224.500000,228.000000,224.500000,227.500000,227.500000,36104127
2018-11-14,230.000000,231.000000,228.500000,228.500000,228.500000,20028279
2018-11-15,229.500000,232.000000,228.500000,231.000000,231.000000,22072228
2018-11-16,229.000000,229.000000,225.000000,226.000000,226.000000,46738909
2018-11-19,225.000000,225.000000,221.000000,222.000000,222.000000,48944754
2018-11-20,219.000000,220.500000,218.000000,218.000000,218.000000,41569756
2018-11-21,214.500000,220.000000,214.000000,219.000000,219.000000,35206343
2018-11-22,221.500000,222.000000,219.000000,219.000000,219.000000,21929610
2018-11-23,220.500000,220.500000,217.000000,218.500000,218.500000,14883334
2018-11-26,219.000000,224.000000,218.500000,223.000000,223.000000,30599804
2018-11-27,220.000000,224.500000,219.000000,224.000000,224.000000,26584349
2018-11-28,222.500000,227.000000,222.000000,226.500000,226.500000,24429026
2018-11-29,231.500000,231.500000,229.000000,229.000000,229.000000,44383207
2018-11-30,229.500000,231.000000,225.500000,225.500000,225.500000,55827957
2018-12-03,231.000000,235.000000,231.000000,235.000000,235.000000,45333986
2018-12-04,233.000000,234.500000,231.000000,234.000000,234.000000,39746162
2018-12-05,226.500000,227.500000,225.000000,226.000000,226.000000,42835576
2018-12-06,220.000000,222.000000,219.500000,220.000000,220.000000,40149112
2018-12-07,222.500000,223.500000,220.500000,221.000000,221.000000,25063568
2018-12-10,219.500000,220.000000,218.500000,219.000000,219.000000,19433461
2018-12-11,220.000000,221.000000,219.000000,220.500000,220.500000,6803000
